tanggal,Kabupaten Bangkalan,Kabupaten Banyuwangi,Kabupaten Blitar,Kabupaten Bojonegoro,Kabupaten Bondowoso,Kabupaten Gresik,Kabupaten Jember,Kabupaten Jombang,Kabupaten Kediri,Kabupaten Lamongan,Kabupaten Lumajang,Kabupaten Madiun,Kabupaten Magetan,Kabupaten Malang,Kabupaten Mojokerto,Kabupaten Nganjuk,Kabupaten Ngawi,Kabupaten Pacitan,Kabupaten Pamekasan,Kabupaten Pasuruan,Kabupaten Ponorogo,Kabupaten Probolinggo,Kabupaten Sampang,Kabupaten Sidoarjo,Kabupaten Situbondo,Kabupaten Sumenep,Kabupaten Trenggalek,Kabupaten Tuban,Kabupaten Tulungagung,Kota Batu,Kota Blitar,Kota Kediri,Kota Madiun,Kota Malang,Kota Mojokerto,Kota Pasuruan,Kota Probolinggo,Kota Surabaya
2024-04-22,37000.0,31600.0,30000.0,35000.0,30500.0,34000.0,28400.0,30667.0,31667.0,28750.0,25667.0,30000.0,33667.0,25400.0,33250.0,31333.0,33667.0,32333.0,25000.0,29000.0,24000.0,30000.0,30000.0,25000.0,31000.0,33500.0,29000.0,25000.0,28333.0,28500.0,33500.0,26667.0,31667.0,33167.0,27500.0,30600.0,31667.0,28500.0
2024-04-23,37000.0,32000.0,30000.0,35000.0,30500.0,34000.0,30400.0,30000.0,28667.0,31250.0,25000.0,28750.0,33667.0,28200.0,33500.0,30000.0,35000.0,32333.0,27500.0,28567.0,30000.0,30000.0,30000.0,25000.0,30333.0,33500.0,29000.0,30000.0,27000.0,28500.0,32500.0,25333.0,31667.0,33167.0,26500.0,30600.0,31667.0,25833.0
2024-04-24,37000.0,33200.0,27500.0,32500.0,30625.0,34000.0,30800.0,27333.0,27000.0,31250.0,25667.0,26000.0,33667.0,27800.0,33500.0,27333.0,34000.0,30833.0,27500.0,30000.0,30000.0,30000.0,32500.0,28500.0,29667.0,32500.0,27000.0,33333.0,26333.0,29750.0,31500.0,26667.0,33000.0,33667.0,28000.0,30600.0,33333.0,25333.0
2024-04-25,37000.0,33600.0,27500.0,32500.0,30000.0,33333.0,31200.0,27333.0,27000.0,31250.0,25000.0,26500.0,33667.0,28200.0,33500.0,27000.0,33000.0,30833.0,26500.0,30000.0,30000.0,30000.0,32500.0,28500.0,29667.0,32500.0,27000.0,35000.0,26333.0,30750.0,32500.0,27667.0,33000.0,33667.0,29500.0,30600.0,33333.0,24500.0
2024-04-26,37000.0,32800.0,28500.0,32500.0,31250.0,33333.0,31600.0,28000.0,28333.0,31250.0,25000.0,28500.0,33333.0,28000.0,33500.0,30000.0,33000.0,29333.0,26500.0,30000.0,30000.0,30000.0,32500.0,28500.0,30667.0,30000.0,30000.0,35000.0,27000.0,31500.0,35500.0,31667.0,33000.0,33667.0,28000.0,30600.0,33333.0,26167.0
2024-04-27,37000.0,32800.0,28500.0,32500.0,32000.0,33333.0,29600.0,28000.0,28333.0,31250.0,25000.0,28000.0,34000.0,28400.0,30750.0,29333.0,35000.0,29333.0,26500.0,30000.0,30000.0,30000.0,30500.0,28500.0,29667.0,30000.0,30000.0,35000.0,26333.0,31500.0,32000.0,30000.0,33000.0,33667.0,28000.0,31100.0,31667.0,25333.0
2024-04-28,37000.0,31800.0,28500.0,32500.0,32500.0,33333.0,29600.0,28000.0,27000.0,31250.0,25333.0,27000.0,34000.0,27400.0,30750.0,25000.0,35000.0,29333.0,25000.0,30000.0,30000.0,30000.0,30500.0,28500.0,29667.0,30000.0,30000.0,35000.0,25333.0,34500.0,33500.0,29333.0,33000.0,34000.0,28000.0,32300.0,31667.0,25333.0
2024-04-29,37000.0,30200.0,23000.0,35000.0,28000.0,31667.0,25200.0,23667.0,22000.0,31250.0,25333.0,21250.0,30000.0,24800.0,30625.0,22667.0,31667.0,31000.0,27500.0,28667.0,26250.0,32667.0,27500.0,30000.0,27333.0,27500.0,21000.0,35000.0,21667.0,34500.0,24500.0,26000.0,23333.0,33000.0,26000.0,30900.0,28333.0,23167.0
2024-04-30,37000.0,27200.0,23000.0,35000.0,28125.0,31667.0,23600.0,24667.0,21333.0,31250.0,26000.0,19750.0,30000.0,24800.0,30000.0,19667.0,31667.0,29667.0,23000.0,28667.0,26250.0,33333.0,27500.0,30000.0,27333.0,27500.0,23000.0,35000.0,21667.0,31000.0,21000.0,23333.0,24000.0,32833.0,26000.0,31300.0,26667.0,22833.0
2024-05-01,37000.0,26200.0,21500.0,35000.0,28500.0,31667.0,22800.0,24667.0,21333.0,31250.0,26333.0,20000.0,30000.0,24800.0,30000.0,19667.0,31667.0,30000.0,23000.0,28667.0,26250.0,33333.0,26000.0,25000.0,26667.0,27500.0,23000.0,35000.0,21000.0,30250.0,22000.0,22667.0,24000.0,32833.0,26000.0,30550.0,26667.0,23000.0
2024-05-02,37000.0,24800.0,22500.0,32500.0,24875.0,28333.0,22400.0,23000.0,19333.0,31250.0,26333.0,20500.0,27667.0,22400.0,29750.0,19000.0,27667.0,29667.0,23000.0,27000.0,26250.0,33333.0,26000.0,25000.0,25667.0,25000.0,21000.0,25333.0,20333.0,30500.0,21000.0,25000.0,24333.0,32000.0,24000.0,29350.0,22333.0,22333.0
2024-05-03,37000.0,23800.0,21000.0,32500.0,25875.0,28333.0,22000.0,20000.0,18667.0,26250.0,26333.0,19500.0,27667.0,19600.0,28500.0,19000.0,27667.0,29667.0,23000.0,25667.0,21250.0,33333.0,20000.0,25000.0,25333.0,25000.0,20000.0,25333.0,19333.0,31000.0,21000.0,20000.0,24333.0,32000.0,23000.0,27100.0,23333.0,23000.0
2024-05-04,37000.0,22600.0,21000.0,32500.0,26500.0,28333.0,20800.0,20000.0,17667.0,26250.0,30667.0,19500.0,27667.0,19600.0,28500.0,18333.0,27000.0,28667.0,23000.0,26333.0,20000.0,33333.0,20000.0,25000.0,27000.0,25000.0,20000.0,25333.0,18333.0,30000.0,21000.0,18333.0,24333.0,31167.0,21000.0,25950.0,21333.0,22500.0
2024-05-05,37000.0,21800.0,21000.0,32500.0,26750.0,28333.0,20800.0,20000.0,17000.0,26250.0,30667.0,19000.0,27667.0,19400.0,28500.0,17667.0,27000.0,28000.0,23000.0,26333.0,20000.0,33333.0,20000.0,21500.0,25667.0,25000.0,20000.0,25333.0,18333.0,29000.0,22000.0,20000.0,24333.0,29500.0,21000.0,25950.0,21667.0,21833.0
2024-05-06,30000.0,21600.0,18000.0,20000.0,24000.0,26667.0,19000.0,16333.0,17333.0,26250.0,30667.0,18250.0,26000.0,19800.0,27250.0,17667.0,23000.0,28000.0,23000.0,24003.0,20000.0,33333.0,20000.0,17500.0,25667.0,19000.0,17500.0,25000.0,17667.0,28750.0,17000.0,19000.0,22333.0,28333.0,21000.0,23400.0,20000.0,21833.0
2024-05-07,30000.0,22600.0,18000.0,20000.0,25000.0,26667.0,18600.0,17000.0,16667.0,26250.0,31000.0,18750.0,26000.0,19800.0,27250.0,17333.0,22333.0,24667.0,20500.0,23667.0,20000.0,33333.0,19500.0,17500.0,26000.0,19000.0,17000.0,20000.0,17667.0,26250.0,19000.0,18333.0,22333.0,28833.0,20000.0,23400.0,21667.0,18667.0
2024-05-08,25000.0,21600.0,18000.0,20000.0,25625.0,23333.0,18800.0,17000.0,16333.0,24500.0,30000.0,18500.0,22000.0,18600.0,27250.0,17333.0,23000.0,21667.0,20500.0,23000.0,19000.0,33333.0,22000.0,18500.0,25667.0,19000.0,20000.0,20000.0,17667.0,25250.0,19000.0,18333.0,22333.0,31333.0,20000.0,22400.0,20000.0,18000.0
2024-05-09,25000.0,20400.0,18000.0,20000.0,26250.0,23333.0,18800.0,17000.0,17000.0,24500.0,30000.0,18500.0,22000.0,18200.0,27250.0,18000.0,25000.0,23667.0,20500.0,21667.0,18000.0,33333.0,22000.0,18500.0,25667.0,19000.0,20000.0,20000.0,18667.0,25250.0,18000.0,18333.0,22333.0,31167.0,20000.0,22400.0,20000.0,18167.0
2024-05-10,25000.0,20800.0,18000.0,20000.0,26625.0,23333.0,18800.0,17000.0,17000.0,24500.0,30000.0,18500.0,22000.0,17800.0,23750.0,18667.0,21333.0,23667.0,20500.0,21333.0,18000.0,33333.0,20000.0,18500.0,25667.0,19000.0,20000.0,20000.0,19333.0,23250.0,20000.0,18667.0,22000.0,31167.0,21000.0,21500.0,24000.0,18000.0
2024-05-11,25000.0,20000.0,18000.0,20000.0,26625.0,23333.0,19400.0,17000.0,16333.0,24500.0,30000.0,18000.0,23000.0,18200.0,23750.0,18667.0,22333.0,21333.0,20500.0,22000.0,18000.0,33333.0,20000.0,19000.0,25000.0,19000.0,20000.0,20000.0,19667.0,23250.0,19000.0,18667.0,20000.0,31167.0,20000.0,21000.0,20000.0,18000.0
2024-05-12,25000.0,19600.0,18000.0,20000.0,26625.0,23333.0,20800.0,17000.0,16333.0,24500.0,30000.0,17750.0,23000.0,18200.0,23750.0,19000.0,22000.0,21667.0,20500.0,21333.0,18000.0,33333.0,20000.0,19000.0,25000.0,19000.0,20000.0,20000.0,18000.0,24000.0,19000.0,18333.0,20000.0,31167.0,20000.0,21000.0,23333.0,18167.0
2024-05-13,24333.0,22200.0,18000.0,20000.0,22500.0,23333.0,21600.0,18000.0,16333.0,19000.0,28333.0,18250.0,23667.0,18600.0,24500.0,19000.0,22000.0,22333.0,20500.0,21333.0,17500.0,26000.0,14000.0,18500.0,22667.0,19000.0,19000.0,17667.0,18333.0,23250.0,20000.0,18667.0,20333.0,27500.0,19000.0,20800.0,24000.0,18667.0
2024-05-14,24333.0,22800.0,18000.0,20000.0,23125.0,23667.0,21800.0,19333.0,19000.0,19000.0,27667.0,19250.0,23667.0,19800.0,25250.0,19667.0,22333.0,21333.0,20500.0,21333.0,17500.0,26000.0,15000.0,18500.0,22667.0,22500.0,20000.0,18333.0,18333.0,23500.0,20000.0,22333.0,21667.0,28333.0,19000.0,21700.0,24000.0,19000.0
2024-05-15,24333.0,29000.0,17500.0,20000.0,23750.0,23667.0,24400.0,19333.0,25000.0,19000.0,26000.0,22750.0,23667.0,21400.0,25250.0,23667.0,27667.0,21333.0,20000.0,23000.0,17500.0,26000.0,15000.0,22500.0,21333.0,22500.0,25500.0,19333.0,20000.0,23750.0,20000.0,23000.0,24333.0,27667.0,22500.0,23350.0,23000.0,23667.0
2024-05-16,25000.0,29200.0,17500.0,20000.0,25000.0,26333.0,26400.0,21333.0,25000.0,20750.0,26667.0,23000.0,29000.0,21400.0,23250.0,25333.0,28333.0,21333.0,20000.0,25500.0,17500.0,26000.0,16000.0,26500.0,20667.0,22500.0,25500.0,22333.0,23667.0,22750.0,24000.0,24333.0,24333.0,25167.0,22500.0,24650.0,24000.0,21167.0
2024-05-17,25000.0,27600.0,21000.0,20000.0,25500.0,26667.0,26800.0,23333.0,25000.0,20750.0,26667.0,21250.0,29000.0,24200.0,24000.0,23667.0,28000.0,24333.0,20000.0,25767.0,17500.0,26000.0,25000.0,26500.0,20667.0,22500.0,25000.0,22333.0,24000.0,23250.0,27000.0,23333.0,24333.0,27667.0,22500.0,25100.0,26000.0,20333.0
2024-05-18,25000.0,27400.0,21000.0,20000.0,25875.0,26667.0,26400.0,23333.0,25000.0,20750.0,26667.0,19000.0,29000.0,21600.0,24000.0,23000.0,28000.0,24333.0,20000.0,25233.0,17500.0,26000.0,25000.0,26500.0,22000.0,22500.0,25000.0,22333.0,24333.0,22000.0,26500.0,22667.0,24333.0,27667.0,22500.0,23350.0,22333.0,19833.0
2024-05-19,25000.0,26200.0,21000.0,20000.0,26375.0,26667.0,26400.0,23333.0,25000.0,20750.0,27667.0,21500.0,29000.0,20400.0,24000.0,20667.0,28000.0,22667.0,20000.0,24333.0,19000.0,26000.0,25000.0,25500.0,22000.0,22500.0,25000.0,22333.0,21333.0,22000.0,25500.0,23333.0,24333.0,27667.0,21500.0,23350.0,22333.0,20833.0
2024-05-20,23333.0,28400.0,22500.0,22500.0,26250.0,28333.0,24600.0,22667.0,23667.0,22000.0,27667.0,22500.0,25000.0,21800.0,24500.0,21667.0,27000.0,22333.0,20000.0,24333.0,19000.0,26000.0,23500.0,22500.0,22333.0,25000.0,20000.0,24000.0,21667.0,22000.0,27000.0,23667.0,24667.0,27833.0,22500.0,21850.0,23667.0,20667.0
